VOICE_OUT_CALLS,VOICE_OUT_MINS,SMS_OUT_CALLS,OUT_CALLS_ROAMING,GPRS_TRAFFIC,MMS_OUT_CALLS,INTERNET_CALLS,TENURE_START,TENURE_RENEWAL,OUT_COMMUNITY,ARPU
151.359354,7227.911314,2.876142,0,0.822324,0,0.005081,8.871399,9.329669,19.470368,25.648859
17.240794,1143.260607,1.256935,0,0,0,0,35.398098,36.10272,7.839152,13.613476
52.010932,13322.98199,20.48644,0,132.599915,3.265023,1.601368,66.499429,47.48598,20.164793,79.022108
128.56333,10224.69992,5.823837,0,0,0,0,15.410285,15.296599,30.013865,46.201635
52.822206,3222.378929,11.999859,0,2.275794,0,0.029178,94.821166,11.912301,24.694858,31.814515
79.091663,6843.8686,0,0,0.845621,0.161834,0.010287,116.410144,8.987728,15.661804,40.226095
51.857198,2341.865842,1.144068,0.660621,0,0,0,65.198384,67.340412,22.092292,36.070339
12.187018,523.305908,0,0,0,0,0,43.227411,46.53185,3.944901,9.172854
53.045475,3059.248671,18.756215,18.155308,0,0,0,46.602112,49.187029,17.52833,21.687184
148.83701,8066.309829,2.745671,0,0,0,0,36.218361,10.805707,26.372276,47.289714
184.390394,14231.72103,0.491513,0,0,0,0,96.880971,7.96465,48.801985,100.355685
57.461159,6794.884205,0.469596,0,0,0,0,34.868301,36.54011,21.699322,36.824147
157.832349,10230.8074,72.081347,0,0,0,0,50.316832,14.800799,37.817091,54.580923
126.120601,7592.802872,19.419846,0,0,0,0,52.748829,54.843885,32.853841,42.442808
49.927468,2997.988074,198.41453,0,0,0,0,71.732487,70.956207,20.805958,46.527983
197.18833,30534.99272,17.849627,0,15.212306,0.481127,0.059417,117.97556,9.259803,68.278564,133.615579
62.763113,3113.600875,2.484624,0,0,0,0,20.868966,20.079452,26.598031,18.069105
108.26487,6165.759375,62.150184,0,0,0,0,25.2342,25.02531,26.005932,33.775368
167.820974,10066.14243,268.908124,58.657189,13.878573,2.493254,0.03531,67.047201,9.711303,54.312436,92.326245
113.331998,8953.106241,4.080327,0,0,0,0,11.197267,11.131563,23.489763,37.100959
28.86034,2495.390912,0,0,0,0,0,27.18295,26.899934,5.709504,16.391415
94.461387,4730.662321,1.708641,0,0,0,0,15.722458,14.655096,20.172575,28.369122
269.306113,27024.40494,140.044641,0,841.946982,4.614289,1.919625,11.190317,11.583729,31.487137,115.124336
2.513163,110.416364,148.513694,0,10.667958,0.496963,0.067111,7.557434,7.108101,21.715356,23.955124
64.142139,4827.256558,0.15187,0,0,0,0,23.054581,24.463512,16.50938,35.789562
321.41645,16334.03368,0.635276,0,0,0,0,60.370178,9.614005,71.062486,89.098897
417.36041,64637.53601,290.781167,2.221101,0,0,0,11.460612,11.957181,67.427787,316.124347
4.274289,204.898099,0,0,0,0,0,60.288701,58.859401,3.029135,8.514716
121.812587,9627.300932,22.596037,5.259081,0,0,0,117.176298,9.000312,39.181294,108.564869
84.497022,6431.032012,38.627286,0,0,0,0,19.337446,20.228927,18.025943,28.726736
353.969596,27948.00246,73.398255,0,809.144797,5.598623,1.753117,6.835391,7.07905,61.553347,104.33578
82.870708,5407.459096,1.306514,0,564.165203,5.515777,5.69177,9.044997,8.350722,25.35059,42.786635
85.688423,5849.183952,0,0,168.854011,1.591939,1.762424,18.629887,18.442704,27.387508,26.886689
20.785725,1325.767466,0.165249,0,0,0,0,17.954326,19.502349,10.451964,11.656592
130.480928,9425.370596,48.26528,0,0,0,0,43.934189,21.199546,36.625072,48.729736
168.198024,13131.84901,71.944368,0,230.502471,0.666523,0.872986,44.076078,17.865131,61.094636,64.872845
28.453904,3057.914375,0.160468,0,0,0,0,22.409254,22.981638,9.514166,20.714909
133.900395,11839.74415,27.57369,34.51789,0,0,0,27.97422,10.588281,32.51183,91.393614
43.096126,1814.111707,1.52699,0,0,0,0,17.063161,17.995757,16.437008,18.578933
166.397625,12858.55894,752.718332,13.762471,0,0,0,22.223962,22.36016,86.184272,162.702516
63.00925,3025.303829,1.163266,0,0,0,0,86.644301,7.223186,22.514155,29.343278
15.911106,505.236953,5.508103,5.155514,0,0,0,121.42308,122.2841,6.261405,12.163418
350.713241,28946.41576,3.110884,0,0,0,0,57.586857,8.53735,19.05528,88.61118
164.24138,11003.94403,21.602355,0,0,0,0,53.13406,15.645752,26.535033,83.533208
34.405973,2147.010248,63.934978,0,0,0,0,11.170834,11.6902,17.548696,41.088494
268.704034,9310.164627,2.109255,0,0,0,0,120.559991,121.719291,43.547721,57.917241
98.474233,6751.556523,2.973381,0,95.303889,0.166025,0.812971,8.037586,8.083118,36.347199,45.618384
160.973345,14782.84224,296.953048,0,0,0,0,19.358821,19.926705,51.250736,85.991678
151.541499,11555.32315,0.926288,0,0,0,0,12.002623,12.593227,28.802674,56.892795
194.489374,11269.44538,10.463211,0,336.954755,1.10214,1.356915,17.848833,7.708091,33.846789,50.963592
63.638398,3771.860045,0.163112,0,17.939786,0.150161,0.25866,10.823693,11.382337,15.378863,35.155595
35.824409,1456.502069,20.051945,0,0,0,0,31.357218,30.861434,20.39916,29.585407
209.010126,17693.58279,1.562639,3.778549,0,0,0,94.462361,22.468462,68.992811,99.051221
81.454034,11435.80041,5.534878,0,429.906706,0,4.968424,16.07487,15.354552,14.917072,48.562254
100.664396,7473.317114,14.694032,6.582641,0,0,0,45.613231,47.158461,29.43758,55.343507
237.563844,30098.00404,172.683296,0,0,0,0,87.35579,13.43128,85.859534,151.901819
188.646818,20421.93978,1.244359,0,69.195033,1.620077,0.314466,17.505557,17.782928,42.255039,78.538053
877.004344,45106.47523,71.696568,0,0,0.159293,0,124.625787,15.981409,185.158792,214.70058
47.373608,4023.663053,0.489543,0,0,0,0,38.741451,39.825531,8.824697,41.497962
18.187937,715.438064,5.476569,9.617795,13.423637,0.163146,0.599096,122.144102,8.021157,10.244623,58.110813
199.954762,14322.70191,2.482673,0,0,0,0,115.377524,23.215644,64.482239,101.143317
135.72552,8159.722976,3.330812,0,68.553148,3.160906,0.451771,119.141463,10.41361,39.508627,34.438597
34.839045,3509.892247,4.803797,0,0,0,0,62.928787,14.604001,16.670167,46.20317
46.164102,2116.797587,0.493672,0,148.65239,0.793743,3.153149,49.127835,50.561886,12.742946,18.19812
585.415925,49153.86022,5.366457,60.631202,0,0,0,61.092333,27.892783,85.125841,297.238174
148.628689,10057.56198,30.587899,0,1.785488,0.153165,0.008906,44.938551,16.287588,43.411799,82.328949
78.943094,4029.79261,0.475116,0,0,0,0,73.297848,72.615194,22.278692,43.397853
275.572786,24152.29862,158.164747,0,0,0,0,38.964899,40.674506,57.713336,121.084394
88.190412,8616.075151,40.724257,0,0,0.302063,0,21.573707,20.28136,34.089608,48.423287
11.559348,1214.633554,3.205377,1.474687,0,0,0,114.909635,118.889978,5.800468,13.957936
92.805431,3544.639797,4.892249,0,50.523612,0,0.506578,20.200811,9.087907,18.919669,25.377017
100.248273,13781.74375,1.297105,0,0,0,0,9.337871,9.272657,17.12524,53.849192
138.501159,8355.923285,5.073552,0,0,0,0,8.88144,8.853563,39.439988,47.182902
125.443262,8042.614754,9.222112,0,1.200068,1.673455,0.00817,9.987335,10.480105,47.577162,39.595256
190.713455,11249.99161,1.231086,0,78.031685,0.304085,0.366773,88.451093,6.800574,41.648686,62.811337
116.86778,8105.705154,14.334778,6.282133,0,0,0,10.27918,9.969576,20.831207,39.903684
291.978213,14264.67734,285.094242,0,155.666849,0.767149,0.25257,31.000105,10.992859,33.668852,78.189315
127.472593,6668.705731,2.088085,0,0,0,0,20.76024,7.6159,29.649187,29.133928
148.516501,11471.44582,51.775887,0,0,0,0,31.802086,11.205357,38.224088,92.391704
138.456907,8561.230523,9.822023,0,0,0,0,10.990185,10.984335,30.874161,36.881825
46.168596,4289.798837,0.462493,0,0,0,0,11.713342,11.369681,21.760387,27.241215
128.489511,9371.178603,40.84657,0,0,0,0,66.672134,57.692742,37.798586,66.874353
173.110875,14143.20515,1.899101,0,6.281578,0,0.033375,9.108208,9.486085,33.797616,57.743445
332.201775,23612.62501,0,0,0,0,0,122.504055,46.933624,71.965868,100.93602
114.418768,7301.643219,0,0,0,0,0,18.43238,18.959704,27.201862,35.333219
235.25223,23941.65287,0.494613,0.302096,0,0,0,120.783815,11.635809,63.992868,114.460207
144.258087,10980.88525,24.527737,0,225.971245,0.151329,1.203706,23.570942,10.778943,26.00288,60.067923
97.1369,5995.623035,0.991828,0,0,0,0,11.299603,11.4715,20.205076,24.239414
65.805971,6029.515381,5.510203,0,0,0,0,124.094597,43.747962,18.805967,21.274195
23.500392,1793.796696,0,0,0,0,0,28.955742,29.5516,7.422194,13.416967
35.582038,2668.097592,64.400411,0,0.83668,0.162334,0.007452,56.206216,56.801981,8.360013,46.322731
183.240446,9151.420177,3.961629,3.842101,12.704305,0,0.063412,26.632016,10.768507,41.240404,41.376422
131.444242,9935.084373,59.645857,0,2.667466,0.156713,0.012768,8.251506,8.176192,31.511532,23.479324
158.840745,10806.38033,18.642426,0,0,0.600466,0,40.983303,11.683104,33.657044,44.682364
74.69912,5242.121104,1.624256,0,0,0,0,16.854342,18.051554,17.282329,30.04012
195.641965,18663.68976,9.235514,5.141991,8.676731,0,0.044904,34.073274,11.317967,51.517035,98.182865
219.08966,21165.27188,14.877417,0,0,0,0,51.133764,13.212401,38.681495,82.168291
115.255386,12983.38348,7.358853,18.87852,0,0,0,30.219763,31.219261,36.928127,66.376015
94.949078,5542.745305,0.15245,0,0,0,0,53.642506,52.367994,25.847586,33.706877
201.167879,16477.50086,1.870203,0,0,0,0,18.131717,17.266278,43.302664,61.575854
133.161063,9657.952908,0,0,0,0,0,97.300366,37.743964,42.707269,45.349953
264.298469,22892.61181,0.165621,0,0,0,0,118.306182,13.325563,67.969414,86.242471
76.017206,6179.443911,5.216777,0,430.127178,0.477561,4.729225,122.462997,12.092012,30.748205,57.080397
333.925854,33359.71497,28.811326,14.850281,0,0,0,114.587603,8.838562,83.551327,131.03632
90.197192,3237.95646,7.655583,0,65.309117,0,0.658946,71.351093,68.339337,29.202159,35.700775
152.953879,14933.18199,3.664809,1.694633,0,0,0,54.998227,58.830134,39.184004,90.423312
272.70902,16848.66567,2.870168,0,283.134645,0.60513,0.886923,113.392832,6.844572,95.566151,66.195847
192.823913,16649.82806,0,0,0,0,0,113.997508,12.222874,49.089061,86.827111
127.112541,5914.682928,0.804603,0,0,0,0,21.378467,21.421379,16.009338,32.587001
233.26069,11002.98601,1.090622,0,0,0,0,94.865125,38.654224,65.389456,53.597525
56.411187,3536.261259,5.441099,0,0,0,0,41.255984,40.929899,18.004873,27.00335
22.791213,1304.76653,27.010987,0,0,0,0,52.415165,52.31217,17.985592,17.385229
80.357653,5996.569139,2.44047,0,0,0,0,70.342503,40.478401,30.765887,38.371181
158.368211,7865.102227,2.530371,0,3.75273,0,0.024182,12.113719,11.666227,42.23598,59.122435
65.204579,2877.860866,9.662054,0,0,0,0,42.98618,19.685025,18.302555,22.596082
147.438009,6921.738992,0.940403,2.63045,0,0,0,90.46115,90.360744,33.989672,54.192666
39.543626,1736.151707,5.141184,6.553971,0,0,0,114.026842,60.301602,16.596001,36.929015
148.889135,9007.056062,39.721737,0,0,1.460416,0,42.504803,9.404801,50.097535,71.20689
21.049134,1984.257244,0,0,0,0,0,58.518666,55.648324,9.633341,15.100964
209.012992,17255.1729,15.334199,0,0,0,0,114.79118,7.977138,58.022128,53.134065
132.547769,11963.37527,141.378076,0,0,0,0,35.221669,10.57562,33.268176,72.295133
54.302688,3645.816612,34.762685,0,0,0,0,122.452478,9.594553,13.864822,34.520027
869.963653,55346.96951,127.82915,0,31.736634,0,0.027795,113.182874,49.06155,100.251936,232.896576
604.709594,72355.02253,29.288493,18.715474,0,0,0,118.256042,11.069133,138.238197,283.966168
276.611234,14398.41083,21.206553,0,0,0,0,8.909006,8.593271,19.088296,42.873877
249.657676,17237.32479,100.572616,0,0,0,0,11.183969,10.611756,68.694241,103.491673
455.412411,34599.61785,1.702752,0,0,0,0,89.382233,8.948669,157.238966,138.039787
3.548522,398.402738,0.469297,3.578812,0,0,0,119.349843,124.590619,2.401287,16.176703
10.795927,673.173167,11.239337,0,0,0,0,22.413361,11.416076,4.996336,30.223736
174.307071,10759.47226,4.794595,0,0,0,0,38.282209,13.025109,52.891557,71.46307
48.398288,3123.631546,1.477305,0,0,0,0,71.245158,73.286546,15.616524,20.792633
162.259892,9765.882431,7.651241,14.724163,0,0,0,63.608583,8.989968,44.901477,62.635558
112.495667,7366.023816,0.154114,0,0,0,0,66.275709,8.126251,24.636284,52.740356
180.838987,20245.81343,56.863877,0,410.017646,2.261538,1.590654,20.126102,9.218783,30.114524,84.979731
336.980545,27334.91888,5.019044,0,0,0,0,114.843146,13.530084,119.544496,168.631048
170.051011,8971.813052,0.310381,0,0,0,0,49.17179,51.320265,13.677846,46.58641
288.179416,28954.85459,525.447734,24.04943,6.025877,0,0.00711,9.406289,9.02754,125.577442,170.068796
43.563301,1798.498172,0.164271,0,0,0,0,12.382145,12.595819,22.957534,15.927442
62.943346,6702.644165,0.481511,0,0,0,0,11.981403,12.2724,20.769696,27.993416
0.160153,0.828464,0.311044,0,0,0,0,17.923937,17.795959,0.31855,7.689084
55.969091,2809.625606,0,0,0,0,0,28.250759,15.280058,14.704449,70.482892
217.306947,21517.88314,8.612265,0,0,0,0,80.504557,59.634968,54.983132,58.459988
28.723644,3794.488398,179.151408,0,2.001901,0,0.009555,10.191518,9.866632,24.875477,57.905542
54.382489,3029.964966,0,0,0,0,0,83.772819,8.622412,16.128941,36.760801
85.198428,5860.084327,0,0,0,0,0,120.673262,119.71716,35.420681,51.634487
21.03864,942.025706,36.010062,0,0,0,0,30.52143,31.34051,17.957541,24.378825
88.721951,4763.829435,0.313083,0,0,0,0,38.847287,13.737543,32.10002,36.009043
85.381019,2720.614497,5.429877,0,10.271794,0.785995,0.109611,9.011855,9.179529,17.732437,21.132867
154.146609,13806.23447,21.761644,13.167175,0,0,0,69.354076,19.832224,46.851292,97.349187
353.029364,37480.89909,29.599381,205.672447,0,0,0,119.150086,26.031879,62.68544,511.579441
123.053592,5589.01456,18.279303,0,0,0,0,30.267871,30.204283,48.350577,40.81607
37.720651,2005.97118,0,0,0,0,0,42.53175,41.764332,12.330063,24.147492
155.108718,7609.100102,80.133058,0,0.779505,0,0.003316,32.447652,11.755564,66.42846,66.954645
212.262969,27493.951,0.978842,0,0,0,0,92.923569,7.259428,65.517904,119.463363
8.241212,144.564681,0,0,0,0,0,93.171879,38.925448,0.91618,19.339751
126.903239,16728.59079,82.583989,0,576.894755,3.81353,2.52329,30.356457,18.13668,47.603837,104.70275
0.904316,50.121904,6.294644,0,0,0,0,36.836187,39.767424,2.445146,8.902607
39.964989,1874.074871,107.596102,4.655549,0,0,0,26.802956,7.827571,17.966592,38.676899
72.278489,32245.06914,86.354846,0,0,0,0,18.447928,18.249593,23.204019,60.860097
144.4021,11137.86226,2.55769,0,0,0,0,119.696381,65.630105,36.689274,62.57926
123.139952,6651.238499,0.635461,0,0,0,0,16.59872,17.082814,34.351686,32.291749
218.068248,22002.30015,97.867339,7.729166,0,0,0,18.466397,6.739404,59.833025,93.07631
63.024161,2914.319502,27.476652,0.972754,0,0,0,27.013838,29.325326,24.360331,29.868739
491.903396,93105.5108,50.871235,0,0,0,0,17.860888,7.018378,57.211961,244.55982
1.282309,82.251122,0,0,0,0,0,61.070176,60.347453,1.318561,7.072254
111.576293,34109.95923,348.626416,0,0,0.759896,0,8.03402,8.771065,15.190201,134.710165
40.430565,1913.610756,7.402028,0,42.163626,1.453657,0.836066,113.070081,123.168165,18.020481,23.843702
132.537775,7630.687196,0.49441,0,727.365866,0,4.790751,118.477343,31.151692,26.071352,70.355419
133.000764,15694.57624,42.982637,11.587476,0,0,0,63.276706,14.975623,23.631041,99.650128
45.172259,4233.225134,5.596097,0,0,0,0,27.651252,29.053957,13.716231,23.133066
115.41955,4753.226372,7.483127,0,0,0,0,22.273588,22.341157,29.056825,15.187104
255.916156,10284.83156,0.481554,0,0,0,0,90.999785,9.502775,50.935194,51.890961
144.237673,9786.389694,0.494327,0,0,0,0,11.220879,10.947391,28.340521,49.781461
52.812663,3739.910678,56.816268,0,0,0,0,26.385239,27.11322,20.152095,37.268495
47.565728,3469.800232,39.177213,5.914918,0,0,0,48.561872,12.004704,35.584819,42.744089
147.141091,8768.738601,5.125084,0,0,0,0,77.717022,7.483502,37.219789,48.442802
114.534406,8295.595589,0.489136,0,0,0,0,113.80882,63.260226,33.72004,29.905953
53.463905,7280.264087,4.030495,0,38.540502,0.489773,0.633148,56.144006,14.812305,16.126307,35.217275
114.048005,8914.607076,3.660214,0,65.638086,0,0.517496,8.658506,8.815558,49.01127,46.056797
113.466413,3580.672173,84.647476,0,14.965155,0.304731,0.073673,42.038506,39.211864,27.201891,36.528602
52.489136,3626.3665,65.668243,0,213.157938,0.768697,1.61403,29.881818,10.914614,20.334395,43.981814
174.826991,9187.415947,7.276662,0,0,0,0,9.36914,9.221382,23.154992,32.522037
84.157982,5131.58656,4.25223,0,0,0,0,8.278545,8.270365,32.238888,25.450206
30.642598,2198.076379,0.980097,0,0,0,0,46.111605,11.877415,14.172582,36.097054
35.39423,1780.633545,62.678916,0,0,0,0,64.398423,8.379102,17.425748,30.018168
137.095542,12763.40075,55.835279,0,4.1384,0,0.020407,8.101618,7.765153,42.100367,68.663759
18.22331,1139.654273,1.464249,0,0,0,0,82.488978,83.341934,8.69982,11.152184
19.845549,3325.989226,7.692389,0,0,0,0,55.114836,19.1173,9.965359,24.512241
291.014588,18336.31801,1.501186,0,3.535443,0.159489,0.01149,74.19076,10.132753,91.12539,92.946472
8.789961,436.749414,44.812646,0,0,0,0,54.966356,55.502898,19.701171,16.700768
333.109455,23516.50139,48.130649,0,0,0,0,53.635101,21.125466,91.846871,111.724126
47.593318,3411.182486,4.495113,13.463803,434.550085,3.289487,7.999556,123.949317,9.864635,14.721747,60.865504
47.567494,2458.053065,5.156952,6.422756,0,0,0,14.405965,13.48388,14.776711,14.967202
77.151578,4233.759594,1.326845,0,0,0,0,86.390166,54.978781,29.907584,34.26341
75.702636,7613.744022,28.463238,11.157406,0,0,0,30.157167,31.43096,24.795233,33.695476
110.303138,9419.107804,13.203102,0,52.167629,0.489027,0.376611,10.817787,11.107526,30.577765,39.414407
383.392953,24038.87835,9.772624,0,0,0,0,27.328667,15.43926,58.545917,66.157725
207.846212,16052.2621,0.924218,0,316.374977,6.213752,1.423812,55.375632,8.044679,41.688048,82.383045
328.042799,27191.3098,0,0,0,0,0,98.255012,13.942924,98.727313,91.550373
152.516897,19208.94004,6.10983,0,0,0,0,52.708989,14.750977,37.815831,75.702572
318.194474,12204.83811,0,0,0,0,0,86.528096,89.551413,56.174115,107.275532
86.393325,4959.458141,10.293551,0,0,0,0,88.833761,88.856971,26.631145,27.992396
76.835427,5595.345746,3.109793,0,0,0,0,46.945294,10.101253,38.607183,35.908067
181.801565,18147.60769,54.733043,0,0,0,0,46.316163,15.544605,33.896985,96.413597
103.400915,4866.74179,2.942366,0,0,0,0,52.558546,19.368366,27.967195,25.086625
116.273722,7814.654311,7.984859,3.039331,0,0,0,17.837081,7.300295,30.50274,37.704144
153.746526,12994.9662,14.636666,0,0,0,0,7.685202,7.772524,26.192761,43.31741
5.492499,241.501194,147.214257,0,98.918755,0.491917,0.581162,8.925529,9.467766,18.048757,29.000888
221.481185,21580.93959,2.447934,0,0,0,0,115.293829,118.422071,55.255703,152.27693
138.123613,7839.265911,58.021438,12.000097,0,0,0,53.382651,57.782119,38.046176,52.435037
26.05728,1684.120001,19.997022,3.936535,0,0,0,13.421117,13.1518,11.563577,25.855167
122.487648,6446.896259,29.014044,0,0,0,0,67.860924,26.883949,36.108341,45.192723
108.355151,11797.93815,173.989261,0,117.975456,1.483716,0.379913,24.236138,8.190774,34.418093,67.950302
105.598245,7147.689081,1.702395,0,0,0,0,105.647294,19.08965,39.946171,26.875992
212.879452,18968.22226,34.443979,0,0,0,0,18.940936,17.817949,46.459041,71.286186
53.832543,3854.46012,0,0,0,0,0,30.127152,17.089604,19.822852,42.647135
245.428,32594.46615,95.01598,0,0,1.287072,0,61.376311,18.771249,63.435281,137.911015
14.273273,2583.857244,21.810153,0,5446.124908,23.441785,145.219063,93.619201,66.001805,13.284382,59.445277
86.058826,4498.020816,3.215366,0,0,0,0,32.200318,29.270013,17.016877,23.800372
181.790928,18725.08879,0.151522,0,0,0,0,76.646669,14.988735,49.950553,110.432374
17.608755,336.965182,3.119368,0,0,0,0,31.709933,33.221626,6.325485,10.571741
234.073524,28297.24315,21.974929,0,0,0.802009,0,116.517263,13.316166,62.370739,91.588749
318.341378,20688.33255,62.816028,0,2.152202,2.621718,0.005509,12.965092,12.430165,85.921752,72.688504
65.320525,3699.391548,159.345663,3.143717,0,0,0,22.848733,22.195224,42.813487,34.93535
119.214547,10080.08602,73.419467,7.011306,456.27395,0.152073,2.394477,11.893909,11.469141,32.791086,70.395301
34.389011,3510.34895,0.311457,0,0,0,0,120.163223,10.96291,16.890996,10.04755
65.637185,4211.048743,0.329012,0,0,0,0,37.100204,37.001672,16.519899,25.687857
68.017553,5418.180497,12.918822,0,0,0,0,26.281276,27.030725,22.897812,26.193768
57.038509,6953.938968,2.494578,0,0,0,0,29.266128,27.20733,9.425802,40.07885
188.739872,34896.59691,51.7348,0,0,0,0,29.750744,30.914152,33.043095,111.588896
89.303427,7449.178765,6.655097,0,0,0,0,14.693744,14.765392,30.236749,25.202933
53.653993,8114.757763,0,0,0,0,0,94.027765,8.325704,15.72463,47.529829
38.260917,3603.398393,6.893375,0,0,0,0,115.339765,22.402222,19.34521,41.61818
58.245156,2689.420826,4.125035,0,22.85131,0,0.331986,42.392378,8.893522,19.914659,23.406457
115.35343,6658.23958,0.165576,0,0,0,0,21.544272,23.022077,29.48947,29.792607
86.1906,7384.57122,0.164688,0,0,0,0,91.990781,15.498749,35.327023,49.022432
116.913212,16819.18873,19.387972,0,0,0.60326,0,120.748716,115.349475,23.572095,83.577666
184.808339,10962.51096,203.251471,0,0,0,0,91.312139,8.889097,45.237585,69.693996
129.472676,9003.843589,0,0,0,0,0,119.77477,12.766271,32.464008,44.883463
624.078322,37949.50883,13.600118,0,0,0.765761,0,73.424469,14.422331,126.042091,170.851165
192.984465,15671.75396,101.985237,0,10.218184,9.593995,0.031676,8.290267,8.846496,40.90387,92.166346
95.895251,9433.192447,0.774376,0.165582,0.448794,0,0.00472,87.199035,8.122277,38.906691,67.440266
50.432848,3924.265001,0.636188,0.315154,0,0,0,115.861643,12.342551,24.876759,53.453941
154.579295,23109.73487,62.485029,0,146.9311,3.271495,0.601426,47.554852,8.091959,42.770586,80.861366
12.878115,1326.31498,0,0,0,0,0,32.85563,30.873263,7.283871,11.919315
97.174181,4198.464509,3.540459,0.305974,11.428058,0,0.104167,32.857905,13.879838,38.341057,32.663398
70.685703,6465.136956,9.150184,0,0,3.231306,0,66.875916,6.846938,16.974005,38.275804
222.061635,10415.53897,5.774898,0,0,0,0,115.7797,15.641643,49.554589,217.369798
171.234271,8141.673787,1.154485,4.958481,0,0,0,63.672275,8.500488,80.233226,141.491764
123.305006,9008.67722,8.690317,1.61105,1.452967,0.48042,0.011199,25.894453,11.132542,15.804603,30.666924
36.454345,1436.406938,0.326117,0,0,0,0,27.45495,27.065628,9.01274,13.007308
39.263267,3006.324306,0,0,96.882575,0.326975,2.288978,51.827236,53.620219,13.579075,18.781092
226.198794,12733.99514,0,0,0,0,0,58.180304,18.992018,54.532921,61.584123
310.525147,34214.48001,53.692098,15.790701,0,0,0,53.626661,28.129166,60.54392,213.502054
64.032688,3072.520212,1.921337,0,0,0,0,13.164373,13.65081,17.544062,39.462602
130.277941,10990.37012,3.805534,13.257674,43.039144,3.940916,0.302112,52.592174,49.069278,31.899345,43.695594
227.556363,10141.88973,28.975032,0,77.078988,0,0.285111,12.935019,12.580889,44.126963,47.84476
34.409738,3140.886732,0.657477,0,0,0,0,113.407758,11.470953,18.412076,19.218064
28.654468,1732.872694,0.933002,0,0,0,0,91.714002,16.8497,14.718556,19.740929
85.126655,7276.872021,86.006995,8.441071,0,0,0,24.206747,24.157496,45.02509,67.633419
69.204019,9734.492961,0,10.428228,0,0,0,57.217295,57.645881,30.464611,112.636762
252.237574,12975.45981,0,0,17.318689,0,0.067111,98.047087,16.804469,51.185964,56.07736
95.040379,7372.630849,5.23392,0,0,0,0,52.496267,7.590578,25.858294,47.296591
71.972789,7143.409504,12.362232,0,468.207197,0.961443,4.878696,8.669644,8.695097,22.794413,57.340813
588.877453,71016.73401,44.307679,0,422.737459,8.289845,0.66388,97.574429,10.100474,65.715238,326.617615
316.924774,19592.44282,0.311142,21.157195,28.676779,0,0.08254,123.548632,8.919776,62.37011,105.167116
28.614639,1184.289831,0.166333,1.80575,0,0,0,95.425473,89.715337,9.985588,15.998858
138.271158,11996.21209,16.722492,0,59.279179,0.326552,0.335685,90.920641,14.262131,49.734688,51.474628
80.281962,9323.775796,9.123389,0,0,0,0,9.480356,9.255746,34.16652,40.843156
153.413693,13104.22425,9.127651,5.58285,0,3.561983,0,33.104071,7.821935,59.113129,67.851457
101.398087,21494.81503,44.92978,8.516359,0,0,0,25.850084,13.416707,15.883144,49.084611
119.136165,10991.82958,0.160584,0,0,0,0,47.91545,50.380613,31.453904,92.893956
4.587176,31.611956,0.957051,0,0,0,0,11.365948,11.594532,1.661627,68.619975
87.604265,5287.476775,5.61265,0,5.570844,0.154386,0.060225,9.769023,9.246636,27.522271,24.294188
108.845256,4103.62864,0,0,0,0,0,9.108185,8.97722,29.325006,19.277413
30.277726,1990.286812,51.4073,1.786737,0,0,0,20.523398,8.577955,22.626441,34.567135
174.890608,12761.53686,18.976898,0,0,0,0,50.383336,16.322136,36.432903,30.234613
54.458151,3329.265183,0.155849,0,0,0,0,115.418441,119.045935,12.689262,30.318523
223.523189,20606.6898,6.698794,0,0,0,0,119.619785,9.781984,72.955541,116.860975
137.610778,5486.476671,16.017264,0,0,0,0,86.419179,10.888599,63.054692,65.682592
301.733444,20963.41318,56.948786,0,0,0,0,122.951181,14.753252,59.898222,109.592209
175.106712,12113.32357,41.453476,0,0,0,0,92.407432,9.380972,60.619531,49.044131
139.687436,5831.186328,3.541019,0,0,0,0,73.361491,27.443954,24.289692,27.312202
45.090819,3319.182714,7.125585,0,0.67883,0,0.012821,11.953215,12.189023,16.600493,26.157827
79.023696,5656.831929,1.499393,0.31801,0,0,0,25.667615,24.946693,37.569671,33.367482
89.968824,4267.073355,12.758421,0,0,0,0,14.705592,14.406846,17.890325,22.996126
52.788142,3079.135376,0,0,0,0,0,70.658549,56.747397,14.905266,23.439064
132.792785,10131.15604,8.921381,0,0,0,0,34.985952,9.084756,52.634622,59.011048
233.416435,11486.69235,1.082745,0,0.166114,0.481618,0.000625,79.923954,7.265132,64.990184,48.508783
154.333051,8953.082447,132.776847,0,5.837065,0,0.019236,93.009372,11.123222,50.759119,56.307843
58.44404,4200.706438,0,0,0,0,0,111.496633,14.68171,22.313107,29.410143
102.457812,10768.91131,0,0,0,0,0,122.045985,8.298232,40.115445,77.999925
64.595583,7591.21717,33.792511,0,0,0,0,8.139344,7.793883,16.382168,77.343589
39.125619,3716.284655,0.33227,2.498801,0,0,0,120.775453,117.83987,17.986586,27.035898
139.969773,5447.716405,0,0,0,0,0,93.828987,7.513035,44.982813,36.66125
56.208468,5484.064789,0.462548,0,0,0,0,10.313443,10.662789,14.365484,25.443218
152.107809,9716.998281,5.891193,0.161413,0,0,0,81.648359,46.308599,44.522289,48.79449
5.40825,593.592775,0.458097,0,0,0,0,47.787213,50.941139,2.985718,10.086661
114.623905,4889.648217,2.947506,0,0,0,0,19.379588,20.550922,32.94271,27.935364
